ticket_id,customer_id,ticket_date,issue_category,priority,resolution_hours,ticket_status,customer_satisfaction
TICK0002585,CUST00997,2026-07-19,Integration,Medium,90,Resolved,1
TICK0002586,CUST00997,2026-09-05,Performance,High,41,Resolved,5
TICK0002587,CUST00997,04/20/2026,Bug Report,Low,119,Resolved,1
TICK0002588,CUST00997,2026-09-11,Integration,Low,21,Resolved,2
TICK0002589,CUST00998,2024-09-26,Billing,Medium,29,Resolved,4
TICK0002590,CUST00998,2024-09-11,Feature Request,Medium,66,Resolved,3
TICK0002591,CUST00998,2024-10-13,How-To Question,Low,95,Resolved,3
TICK0002592,CUST00998,2025-01-07,How-To Question,Low,115,Resolved,5
TICK0002593,CUST00998,2024-12-25,Billing,Low,77,Resolved,5
TICK0002594,CUST00998,2024-10-18,Feature Request,Low,73,Resolved,4
TICK0002595,CUST00999,2026-05-28,Performance,Low,56,Resolved,3
TICK0002596,CUST00999,2026-06-25,Billing,Urgent,20,Pending,3
TICK0002597,CUST01000,2026-08-19,Technical Issue,Medium,55,Resolved,4
TICK0002598,CUST01000,2026-05-16,Bug Report,Low,86,Resolved,3
TICK0002599,CUST01000,2026-03-20,Bug Report,Low,40,Resolved,4
TICK0002600,CUST01001,2026-09-15,Integration,Medium,16,Resolved,3
TICK0002601,CUST01001,2026-05-25,How-To Question,Medium,52,Resolved,4
TICK0002602,CUST01002,2026-01-14,Technical Issue,Low,47,Resolved,5
TICK0002603,CUST01002,2025-12-26,How-To Question,Medium,73,Resolved,3
TICK0002604,CUST01002,2026-07-03,Account Access,Low,76,Resolved,4
TICK0002605,CUST01003,2026-05-10,Integration,High,32,Resolved,5
TICK0002606,CUST01003,2026-04-25,Technical Issue,Low,74,Resolved,4
TICK0002607,CUST01004,2024-10-19,Bug Report,High,36,Resolved,4
TICK0002608,CUST01004,2024-01-13,How-To Question,Medium,43,Resolved,2
TICK0002609,CUST01005,2026-07-05,Performance,Medium,63,Resolved,2
TICK0002610,CUST01005,2024-05-20,Technical Issue,Low,189,Resolved,1
TICK0002611,CUST01005,2025-01-23,Performance,Low,18,Resolved,1
TICK0002612,CUST01005,2025-05-14,Account Access,Low,72,Resolved,1
TICK0002613,CUST01005,2025-08-01,Account Access,Medium,72,Pending,1
TICK0002614,CUST01005,2026-05-01,Bug Report,Low,108,Resolved,3
TICK0002615,CUST01005,2025-06-06,Bug Report,Medium,114,Resolved,2
TICK0002616,CUST01005,2025-05-29,Account Access,Medium,61,Resolved,1
TICK0002617,CUST01005,2025-12-13,Technical Issue,Low,120,Resolved,1
TICK0002618,CUST01005,2025-07-15,Account Access,Medium,62,Resolved,4
TICK0002619,CUST01006,2026-07-06,Feature Request,High,30,Resolved,3
TICK0002620,CUST01006,2026-02-26,How-To Question,Medium,42,Resolved,
TICK0002621,CUST01006,2026-02-01,Feature Request,Low,48,Resolved,4
TICK0002622,CUST01007,2025-02-21,Account Access,Medium,12,Resolved,5
TICK0002623,CUST01008,2026-01-25,Performance,Medium,29,Resolved,4
TICK0002624,CUST01008,2026-08-20,Performance,Medium,44,Pending,3
TICK0002625,CUST01008,2026-05-07,Feature Request,Low,72,Pending,3
TICK0002626,CUST01009,03/11/2026,Bug Report,High,32,Open,3
TICK0002627,CUST01010,2026-05-28,Integration,Medium,51,Resolved,2
TICK0002628,CUST01010,2026-08-07,Bug Report,High,50,Resolved,1
TICK0002629,CUST01010,2026-09-23,Account Access,Low,160,Resolved,1
TICK0002630,CUST01010,2026-08-12,Technical Issue,Low,121,Pending,4
TICK0002631,CUST01010,2026-07-09,Technical Issue,Medium,44,Resolved,4
TICK0002632,CUST01010,2026-07-05,Performance,Medium,72,Resolved,1
TICK0002633,CUST01010,2026-01-24,Technical Issue,Low,156,Resolved,1
TICK0002634,CUST01010,2026-04-29,Bug Report,Urgent,19, PENDING,2
TICK0002635,CUST01011,2025-07-27,Account Access,Medium,83,Resolved,5
TICK0002636,CUST01011,11/14/2024,Feature Request,Medium,26,Resolved,3
TICK0002637,CUST01011,2025-01-12,Account Access,Low,70,Pending,4
TICK0002638,CUST01011,2025-07-13,How-To Question,Medium,58,Resolved,4
TICK0002639,CUST01011,2024-05-11,Account Access,Medium,41,Resolved,3
TICK0002640,CUST01012,2024-10-13,Billing,Low,79,Resolved,4
TICK0002641,CUST01012,2026-05-08,How-To Question,Low,86,Resolved,5
TICK0002642,CUST01013,2026-06-22,Account Access,Low,158,Resolved,5
TICK0002643,CUST01015,2024-09-10,How-To Question,Low,90,Resolved,5
TICK0002644,CUST01016,2025-12-14,Performance,Medium,28,Resolved,5
TICK0002645,CUST01016,2026-06-06,How-To Question,Medium,49,Resolved,3
TICK0002646,CUST01017,2026-04-18,Account Access,Medium,23,resolved,5
TICK0002647,CUST01019,2023-11-26,Billing,Medium,47,Resolved,4
TICK0002648,CUST01019,2025-08-19,Bug Report,Low,116,Resolved,4
TICK0002649,CUST01020,2025-02-13,How-To Question,Low,107,Resolved,3
TICK0002650,CUST01020,2025-02-07,Feature Request,Medium,42,Pending,4
TICK0002651,CUST01020,2024-10-16,Account Access,Low,56,Pending,4
TICK0002652,CUST01020,2024-09-03,How-To Question,Low,92,Resolved,1
TICK0002653,CUST01021,2025-08-12,Account Access,Urgent,11,Resolved,4
TICK0002654,CUST01022,2024-03-22,Performance,Low,43,Resolved,2
TICK0002655,CUST01022,2024-02-19,performance,Low,125,Resolved,4
TICK0002656,CUST01022,2024-07-04,Feature Request,Medium,44,Open,4
TICK0002657,CUST01022,2024-10-27,Billing,Medium,65,Resolved,2
TICK0002658,CUST01023,2025-07-15,Performance,Medium,11,Resolved,5
TICK0002659,CUST01023,2026-07-30,Bug Report,Low,58,Resolved,4
TICK0002660,CUST01023,2026-07-09,How-To Question,Medium,8,Resolved,3
TICK0002661,CUST01024,2025-11-20,Billing,Medium,60,Resolved,2
TICK0002662,CUST01024,2026-06-25,Integration,Urgent,19,Resolved,4
TICK0002663,CUST01024,2026-06-29,Performance,Medium,61,Resolved,4
TICK0002664,CUST01025,2026-07-07,Bug Report,Medium,68,resolved,4
TICK0002665,CUST01025,2026-07-16,Account Access,Low,77,Pending,5
TICK0002666,CUST01025,2026-07-23,Bug Report,High,16,Resolved,5
TICK0002667,CUST01026,2026-01-17,Performance,Low,41,Resolved,5
TICK0002668,CUST01027,2026-05-16,Performance,High,42,Resolved,4
TICK0002669,CUST01027,2025-05-03,How-To Question,Medium,64,Resolved,2
TICK0002670,CUST01027,2024-10-05,How-To Question,Low,90,Resolved,4
TICK0002671,CUST01027,2026-04-19,How-To Question,Low,48,Resolved,3
TICK0002672,CUST01028,2025-11-28,Feature Request,Low,53,Resolved,4
TICK0002673,CUST01028,2025-09-15,Feature Request,Low,71,Resolved,5
TICK0002674,CUST01028,2026-05-17,How-To Question,Low,72,Resolved,3
TICK0002675,CUST01029,2025-01-14,Feature Request,Low,25,Pending,3
TICK0002676,CUST01029,2025-04-18,How-To Question,Urgent,10,Resolved,4
TICK0002677,CUST01030,2026-08-16,Performance,Low,188,Resolved,2
TICK0002678,CUST01030,2026-03-12,Bug Report,Medium,118,Resolved,4
TICK0002679,CUST01030,2026-03-01,Performance,Medium,93,Resolved,4
TICK0002680,CUST01030,2025-01-30,Bug Report,Low,131,Resolved,4
TICK0002681,CUST01030,2026-02-23,Account Access,Medium,159,Open,3
TICK0002682,CUST01030,04/15/2026,Performance,Medium,106,Resolved,2
TICK0002683,CUST01030,2026-07-14,Integration,Low,154,Resolved,1
TICK0002684,CUST01031,2026-02-01,Performance,Urgent,13,Resolved,3
TICK0002685,CUST01031,2026-03-27,How-To Question,High,19,Resolved,3
TICK0002686,CUST01031,2026-05-12,Performance,Medium,26,Resolved,4
TICK0002687,CUST01032,08/29/2026,Technical Issue,Low,159,Resolved,3
TICK0002688,CUST01032,2026-09-15,Technical Issue,Low,121,Resolved,2
TICK0002689,CUST01032,2026-09-07,Integration,Low,99,Resolved,3
TICK0002690,CUST01032,2026-09-16,Technical Issue,Low,83,Resolved,5
TICK0002691,CUST01032,2026-08-25,Integration,Low,136,Pending,4
TICK0002692,CUST01032,2026-09-16,Performance,Low,265,Resolved,1
TICK0002693,CUST01033,2026-08-24,Integration,Medium,75,Resolved,2
TICK0002694,CUST01033,2026-08-10,Bug Report,Urgent,22,Open,2
TICK0002695,CUST01033,2026-07-14,Bug Report,Medium,79,Resolved,2
TICK0002696,CUST01033,2026-08-06,Performance,High,46,Resolved,5
TICK0002697,CUST01033,2026-08-28,Account Access,Low,95,Resolved,2
TICK0002698,CUST01033,2026-07-14,Account Access,Medium,75,Resolved,3
TICK0002699,CUST01033,2026-08-19,Performance,Low,231,Resolved,3
TICK0002700,CUST01033,2026-07-24,Account Access,Medium,68,Resolved,2
TICK0002701,CUST01034,2026-05-19,Technical Issue,Medium,12,Resolved,4
TICK0002702,CUST01034,2026-06-24,Account Access,Low,213,Resolved,2
TICK0002703,CUST01034,2026-06-17,Bug Report,Medium,67,Resolved,1
TICK0002704,CUST01034,2026-06-23,Technical Issue,Low,155,Resolved,2
TICK0002705,CUST01034,2026-05-02,Account Access,Medium,88,Pending,3
TICK0002706,CUST01034,2026-07-11,Performance,Low,132,Resolved,2
TICK0002707,CUST01035,2024-02-12,Integration,Low,82,Resolved,5
TICK0002708,CUST01035,09/08/2024,Performance,Medium,45,Resolved,4
TICK0002709,CUST01037,2026-03-20,Feature Request,Low,90,Resolved,4
TICK0002710,CUST01037,2026-09-13,Billing,Medium,42,Resolved,3
TICK0002711,CUST01038,2025-05-24,bug report,Low,50,Resolved,5
TICK0002712,CUST01038,2024-10-23,Performance,Medium,36,Resolved,4
TICK0002713,CUST01039,2026-07-26,How-To Question,Low,51,Resolved,5
TICK0002714,CUST01039,2026-07-16,Feature Request,Low,72,Resolved,5
TICK0002715,CUST01040,2024-12-20,How-To Question,Medium,58,Resolved,5
TICK0002716,CUST01041,2024-08-28,Billing,Low,95,Resolved,4
TICK0002717,CUST01041,2024-09-20,Performance,Medium,45,Resolved,3
TICK0002718,CUST01041,2026-01-04,How-To Question,Medium,41,Open,1
TICK0002719,CUST01042,2026-02-18,Bug Report,Low,140,Open,4
TICK0002720,CUST01043,2025-09-12,Performance,Low,63,Resolved,4
TICK0002721,CUST01043,2026-03-04,Billing,Low,135,Resolved,5
TICK0002722,CUST01044,2026-09-02,Bug Report,Medium,40,Resolved,5
TICK0002723,CUST01044,2026-09-02,Account Access,Low,26,Resolved,4
TICK0002724,CUST01044,2026-09-02,Feature Request,Medium,35,Resolved,2
TICK0002725,CUST01045,2026-05-22,technical issue,Medium,78,Pending,2
TICK0002726,CUST01045,2025-06-29,Integration,Medium,84,Resolved,3
TICK0002727,CUST01045,2026-07-12,Bug Report,Low,100,Resolved,2
TICK0002728,CUST01045,2026-07-05,Performance,High,37,Resolved,5
TICK0002729,CUST01045,2025-05-11,Technical Issue,High,62,Resolved,1
TICK0002730,CUST01047,2026-06-28,How-To Question,Low,55,Resolved,2
TICK0002731,CUST01047,2026-07-04,Feature Request,Low,26,Resolved,4
TICK0002732,CUST01048,2025-03-20,Feature Request,Medium,65,Open,4
TICK0002733,CUST01048,2024-06-29,Performance,Low,59,Resolved,3
TICK0002734,CUST01048,2024-09-07,Billing,Low,47,Resolved,4
TICK0002735,CUST01049,2025-11-09,Feature Request,High,8,Resolved,5
TICK0002736,CUST01049,2025-08-10,Feature Request,Medium,40,Resolved,4
TICK0002737,CUST01051,2026-08-19,Feature Request,Low,51,Resolved,5
TICK0002738,CUST01051,2026-09-11,Account Access,Medium,14,Resolved,4
TICK0002739,CUST01053,2025-12-21,Billing,Low,12,Resolved,4
TICK0002740,CUST01054,2025-04-12,Performance,Medium,69,Resolved,5
TICK0002741,CUST01055,2025-09-24,Bug Report,High,27,Resolved,4
TICK0002742,CUST01055,2025-02-12,Feature Request,Medium,58,Resolved,4
TICK0002743,CUST01056,2026-08-17,How-To Question,Low,74,Resolved,5
TICK0002744,CUST01057,2026-04-28,Performance,High,28,Resolved,1
TICK0002745,CUST01057,2026-04-12,Bug Report,Medium,39,Resolved,2
TICK0002746,CUST01057,2025-11-19,Integration,Medium,73,Resolved,3
TICK0002747,CUST01057,2026-07-07,Integration,low,96,Resolved,5
TICK0002748,CUST01057,2026-07-06,Integration,Low,120,Resolved,3
TICK0002749,CUST01057,2026-04-03,Integration,Medium,86,Resolved,3
TICK0002750,CUST01057,2026-07-16,Performance,Medium,110,Resolved,1
TICK0002751,CUST01058,2026-03-28,How-To Question,Medium,40,Resolved,3
TICK0002752,CUST01058,2025-08-04,How-To Question,Medium,76,Pending,4
TICK0002753,CUST01059,2026-09-22,Billing,Low,56,Resolved,3
TICK0002754,CUST01059,2026-04-26,Performance,Low,35,Resolved,3
TICK0002755,CUST01060,2026-08-14,Account Access,Low,85,Resolved,5
TICK0002756,CUST01060,2026-06-19,Performance,Medium,68,Resolved,4
TICK0002757,CUST01061,2026-01-08,Billing,Medium,56,Open,5
TICK0002758,CUST01061,2026-03-30,Integration,Medium,76,Resolved,4
TICK0002759,CUST01062,2026-07-01,Account Access,Low,71,Resolved,2
TICK0002760,CUST01062,2026-07-22,Bug Report,Low,57,Resolved,4
TICK0002761,CUST01062,2026-05-12,Bug Report,Low,78,Resolved,5
TICK0002762,CUST01062,2026-09-11,Billing,Medium,62,Resolved,5
TICK0002763,CUST01062,2026-02-20,Feature Request,Medium,37,Resolved,5
TICK0002764,CUST01063,2026-05-09,Feature Request,High,30,Resolved,3
TICK0002765,CUST01063,2026-03-19,Technical Issue,Low,110,Resolved,5
TICK0002766,CUST01064,2025-06-28,Integration,High,14,Resolved,3
TICK0002767,CUST01065,2025-05-19,Technical Issue,High,30,Resolved,3
TICK0002768,CUST01065,2024-08-15,Bug Report,Low,66,Resolved,5
TICK0002769,CUST01065,2025-12-20,Account Access,Low,40,Resolved,5
TICK0002770,CUST01065,2026-07-17,Billing,Low,19,Pending,5
TICK0002771,CUST01065,2024-12-10,Billing,Medium,35,Resolved,5
TICK0002772,CUST01066,2025-06-17,Feature Request,Low,69,Resolved,5
TICK0002773,CUST01066,2026-02-22,Billing,High,4,Pending,1
TICK0002774,CUST01066,2024-12-27,Performance,Low,61,Pending,2
TICK0002775,CUST01066,2026-01-28,How-To Question,High,39,Resolved,4
TICK0002776,CUST01066,2025-10-30,How-To Question,Medium,76,Pending,5
TICK0002777,CUST01066,2025-11-07,How-To Question,Low,58,Resolved,3
TICK0002778,CUST01067,2024-03-05,Billing,Medium,73,Pending,3
TICK0002779,CUST01067,2024-01-18,How-To Question,Medium,60,Resolved,4
TICK0002780,CUST01067,2024-05-11,Billing,Medium,48,Resolved,5
TICK0002781,CUST01067,2024-04-03,Performance,Low,120,Resolved,5
TICK0002782,CUST01067,2024-02-22,Performance,Low,64,Resolved,4
TICK0002783,CUST01068,2025-08-05,Performance,High,24,Resolved,5
TICK0002784,CUST01069,2026-08-31,Account Access,Low,41,Resolved,5
TICK0002785,CUST01070,2024-04-29,Bug Report,Low,151,Pending,3
TICK0002786,CUST01070,2024-11-11,Performance,Low,164,Resolved,1
TICK0002787,CUST01070,2026-09-23,Integration,Medium,164,Resolved,3
TICK0002788,CUST01070,2026-09-21,Account Access,Medium,75,Resolved,4
TICK0002789,CUST01071,2026-08-25,Technical Issue,Low,78,Resolved,3
TICK0002790,CUST01071,2025-12-30,Technical Issue,Low,66,Open,5
TICK0002791,CUST01072,01/23/2026,How-To Question,High,22,Resolved,3
TICK0002792,CUST01073,2024-07-07,How-To Question,Medium,48,Resolved,3
TICK0002793,CUST01074,2026-04-12,Performance,Urgent,8,Resolved,4
TICK0002794,CUST01074,2026-03-14,Feature Request,Medium,41,Resolved,5
TICK0002795,CUST01074,2026-03-31,Technical Issue,Medium,22,Resolved,5
TICK0002796,CUST01075,2026-04-08,Billing,Medium,69,Resolved,5
TICK0002797,CUST01075,2026-01-24,Feature Request,Low,75,Resolved,3
TICK0002798,CUST01076,2026-09-08,Technical Issue,Low,82,Resolved,5
TICK0002799,CUST01076,2026-09-15,Bug Report,Medium,21,Resolved,4
TICK0002800,CUST01076,2026-08-17,Bug Report,Low,16,Resolved,4
TICK0002801,CUST01076,2026-08-15,Technical Issue,High,12,Resolved,3
TICK0002802,CUST01077,2026-09-11,Account Access,High,15,Resolved,5
TICK0002803,CUST01077,2026-03-18,Technical Issue,Medium,65,Resolved,4
TICK0002804,CUST01078,2025-07-18,Bug Report,Medium,59,Resolved,5
TICK0002805,CUST01078,2026-05-11,Performance,Medium,8,Resolved,5
TICK0002806,CUST01078,2026-06-12,Bug Report,Low,112,Resolved,5
TICK0002807,CUST01080,2025-07-05,Technical Issue,Urgent,13,Pending,5
TICK0002808,CUST01080,2025-08-21,Bug Report,Low,103,Resolved,5
TICK0002809,CUST01080,05/22/2025,Feature Request,High,20,Resolved,4
TICK0002810,CUST01081,2025-01-27,Technical Issue,High,40,Resolved,4
TICK0002811,CUST01081,2025-02-06,Technical Issue,Medium,10,Resolved,4
TICK0002812,CUST01081,2024-04-21,Performance,Medium,23,Resolved,3
TICK0002813,CUST01082,2026-06-12,Technical Issue,Low,59,Resolved,5
TICK0002814,CUST01083,2024-07-18,Bug Report,High,18,Resolved,5
TICK0002815,CUST01084,2024-06-14,Feature Request,Low,71,Resolved,5
TICK0002816,CUST01084,2024-09-29,How-To Question,MEDIUM,69,Resolved,4
TICK0002817,CUST01084,06/15/2024,How-To Question,Low,91,Resolved,1
TICK0002818,CUST01084,2024-07-26,Performance,Medium,82,Resolved,3
TICK0002819,CUST01085,2025-12-15,Feature Request,Low,74,Resolved,4
TICK0002820,CUST01085,2025-10-23,Bug Report,Medium,42,Open,3
TICK0002821,CUST01085,2024-02-28,Technical Issue,Medium,73,Open,5
TICK0002822,CUST01085,2024-12-28,Account Access,Low,68,Resolved,5
TICK0002823,CUST01086,2026-09-04,How-To Question,High,37,Resolved,4
TICK0002824,CUST01086,2026-03-16,How-To Question,Low,127,Resolved,3
TICK0002825,CUST01087,2025-06-26,Technical Issue,Medium,75,Resolved,3
TICK0002826,CUST01087,2025-07-05,Account Access,High,31,Resolved,3
TICK0002827,CUST01087,2026-04-27,Bug Report,Low,89,Resolved,2
TICK0002828,CUST01087,2026-05-28,Technical Issue,Medium,81,Resolved,1
TICK0002829,CUST01088,2025-10-20,How-To Question,Low,75,Resolved,4
TICK0002830,CUST01088,2026-07-14,Feature Request,Low,86,Resolved,4
TICK0002831,CUST01088,2026-02-19,Technical Issue,Medium,81,Resolved,5
TICK0002832,CUST01088,2026-09-08,Integration,Low,152,Resolved,4
TICK0002833,CUST01089,2026-03-23,Account Access,Medium,37,Resolved,4
TICK0002834,CUST01089,2025-09-26,Billing,Medium,30,Resolved,5
TICK0002835,CUST01089,2025-02-26,Performance,Low,145,Resolved,4
TICK0002836,CUST01090,2025-04-28,How-To Question,High,19,Resolved,1
TICK0002837,CUST01090,2025-03-16,Billing,Low,83,Resolved,1
TICK0002838,CUST01091,2026-02-26,Performance,Low,50,Resolved,4
TICK0002839,CUST01092,2025-12-13,Feature Request,Low,100,Resolved,5
TICK0002840,CUST01093,2026-06-10,Feature Request,Low,12,Open,2
TICK0002841,CUST01093,2026-03-17,Performance,Medium,25,Resolved,4
TICK0002842,CUST01093,2026-06-24,Feature Request,Low,76,Resolved,4
TICK0002843,CUST01094,2026-08-17,Technical Issue,Medium,41,Resolved,4
TICK0002844,CUST01094,2026-08-02,Integration,Medium,84,Resolved,2
TICK0002845,CUST01095,2026-06-16,Integration,Medium,110,Resolved,3
TICK0002846,CUST01095,2026-09-17,Bug Report,High,27,Resolved,3
TICK0002847,CUST01095,2026-07-10,Integration,High,48,Resolved,1
TICK0002848,CUST01095,2026-07-17,Bug Report,Medium,73,Resolved,2
TICK0002849,CUST01095,2026-09-13,Technical Issue,Medium,143,Resolved,1
TICK0002850,CUST01096,2026-02-17,How-To Question,Medium,54,Resolved,4
TICK0002851,CUST01096,2026-02-23,How-To Question,Low,96,resolved,4
TICK0002852,CUST01097,2024-08-07,Billing,Low,24,Pending,4
TICK0002853,CUST01097,2024-09-26,Billing,Low,72,Resolved,5
TICK0002854,CUST01097,2024-05-02,How-To Question,Medium,36,Resolved,1
TICK0002855,CUST01098,2026-04-14,Feature Request,Low,87,Open,4
TICK0002856,CUST01098,2026-06-10,Integration,Low,27,Resolved,5
TICK0002857,CUST01098,2026-07-17,Performance,Medium,57,Resolved,2
TICK0002858,CUST01099,2026-08-28,Feature Request,Low,85,Resolved,5
TICK0002859,CUST01100,2025-02-20,Billing,Low,50,Resolved,5
TICK0002860,CUST01100,2026-04-24,How-To Question,Medium,53,Resolved,4
TICK0002861,CUST01101,2025-12-20,Integration,Low,84,Resolved,3
TICK0002862,CUST01101,2026-02-15,Performance,Medium,91,Resolved,1
TICK0002863,CUST01101,2025-12-13,Bug Report,Medium,79,Resolved,4
TICK0002864,CUST01101,2026-04-27,Technical Issue,Low,124,Pending,3
TICK0002865,CUST01101,2026-02-08,Technical Issue,High,17,Open,2
TICK0002866,CUST01101,2025-09-30,Performance,Medium,63,Pending,2
TICK0002867,CUST01101,2025-09-25,Bug Report,Medium,81,Open,3
TICK0002868,CUST01101,2026-07-09,Technical Issue,Medium,81,Resolved,2
TICK0002869,CUST01102,2025-10-31,Performance,Medium,42,Resolved,4
TICK0002870,CUST01102,2026-02-28,How-To Question,Low,12,Resolved,4
TICK0002871,CUST01102,2026-03-03,Performance,Medium,43,Resolved,4
TICK0002872,CUST01103,2025-07-03,Billing,Medium,20,Resolved,4
TICK0002873,CUST01103,2026-04-03,Feature Request,Medium,43,Resolved,4
TICK0002874,CUST01103,2026-05-24,Performance,Urgent,2,Resolved,4
TICK0002875,CUST01103,2026-05-18,Account Access,Low,33,Resolved,5
TICK0002876,CUST01104,2026-08-12,Feature Request,Low,78,Resolved,5
TICK0002877,CUST01105,2026-05-05,Integration,Low,84,Resolved,4
TICK0002878,CUST01105,2026-04-30,Integration,Low,177,Resolved,3
TICK0002879,CUST01105,2026-02-22,Account Access,Low,71,Resolved,1
TICK0002880,CUST01105,2026-04-05,Account Access,Medium,52,Resolved,2
TICK0002881,CUST01105,2026-08-08,Account Access,Low,141,Resolved,4
TICK0002882,CUST01105,2026-08-31,Integration,High,11,Resolved,4
TICK0002883,CUST01105,01/06/2026,Bug Report,Low,125,Resolved,2
TICK0002884,CUST01107,2026-07-29,Feature Request,Medium,73,Resolved,1
TICK0002885,CUST01107,2026-07-27,How-To Question,High,32,Resolved,5
TICK0002886,CUST01108,2026-09-19,How-To Question,Low,40,Resolved,4
TICK0002887,CUST01108,2026-08-22,Feature Request,Medium,83,Resolved,4
TICK0002888,CUST01109,2026-01-23,Billing,Low,83,Resolved,5
TICK0002889,CUST01109,2026-04-20,Technical Issue,Low,142,Resolved,5
TICK0002890,CUST01110,2026-08-30,How-To Question,Medium,78,Pending,4
TICK0002891,CUST01110,2026-09-12,Feature Request,Low,43,Resolved,1
TICK0002892,CUST01110,2026-09-04,Feature Request,Medium,46,Resolved,5
TICK0002893,CUST01111,2026-08-14,Billing,Medium,26,Resolved,4
TICK0002894,CUST01111,2025-06-28,Account Access,Low,62,Resolved,5
TICK0002895,CUST01111,2026-02-06,Bug Report,Low,87,Resolved,4
TICK0002896,CUST01112,2026-04-18,Account Access,Medium,54,Resolved,3
