payment_id,transaction_id,customer_id,subscription_id,payment_date,payment_method,amount,paid_amount,payment_status
PAY00000967,TXN00000967,CUST00068,SUB00068,2025-09-04,Bank Transfer,1500,1500,Successful
PAY00000968,TXN00000968,CUST00068,SUB00068,2025-10-02,Debit Card,1500,1500,Successful
PAY00000969,TXN00000969,CUST00068,SUB00068,2025-11-01,Debit Card,1500,1500,Successful
PAY00000970,TXN00000970,CUST00068,SUB00068,2025-12-06,Debit Card,1500,1500,Late
PAY00000971,TXN00000971,CUST00068,SUB00068,2026-01-04,Bank Transfer,1500,1500,Successful
PAY00000972,TXN00000972,CUST00068,SUB00068,2026-02-02,Debit Card,1500,1500,Successful
PAY00000973,TXN00000973,CUST00068,SUB00068,2026-03-01,Credit Card,1500,1500,Successful
PAY00000974,TXN00000974,CUST00068,SUB00068,2026-04-02,Debit Card,1500,1500,Successful
PAY00000975,TXN00000975,CUST00068,SUB00068,2026-05-03,Credit Card,1500,1500,Successful
PAY00000976,TXN00000976,CUST00068,SUB00068,2026-06-03,Bank Transfer,1500,1500,Successful
PAY00000977,TXN00000977,CUST00068,SUB00068,2026-07-01,Bank Transfer,1500,1500,Successful
PAY00000978,TXN00000978,CUST00068,SUB00068,2026-08-03,Bank Transfer,1500,1500,Successful
PAY00000979,TXN00000979,CUST00068,SUB00068,2026-09-03,Credit Card,1500,1500,Successful
PAY00000980,TXN00000980,CUST00069,SUB00069,2026-08-02,Debit Card,20000,20000,Successful
PAY00000981,TXN00000981,CUST00069,SUB00069,2026-09-04,Debit Card,20000,20000,Successful
PAY00000982,TXN00000982,CUST00070,SUB00070,2024-11-08,Credit Card,1500,0,Failed
PAY00000983,TXN00000983,CUST00070,SUB00070,2024-12-03,Debit Card,1500,1500,Successful
PAY00000984,TXN00000984,CUST00070,SUB00070,2025-01-01,Bank Transfer,1500,1500,Successful
PAY00000985,TXN00000985,CUST00070,SUB00070,2025-02-12,Bank Transfer,1500,1500,Late
PAY00000986,TXN00000986,CUST00070,SUB00070,2025-03-02,Debit Card,1500,1500,Successful
PAY00000987,TXN00000987,CUST00070,SUB00070,2025-04-04,Bank Transfer,1500,1500,Successful
PAY00000988,TXN00000988,CUST00070,SUB00070,2025-05-01,Bank Transfer,1500,1500,Successful
PAY00000989,TXN00000989,CUST00070,SUB00070,2025-06-03,Debit Card,1500,1500,Successful
PAY00000990,TXN00000990,CUST00070,SUB00070,2025-07-02,Bank Transfer,"KES 1,500","KES 1,500",Successful
PAY00000991,TXN00000991,CUST00070,SUB00070,2025-08-01,M-Pesa,1500,1500,Successful
PAY00000992,TXN00000992,CUST00070,SUB00070,2025-09-04,M-Pesa,1500,1500,Successful
PAY00000993,TXN00000993,CUST00070,SUB00070,2025-10-04,Credit Card,1500,1500,Successful
PAY00000994,TXN00000994,CUST00070,SUB00070,2025-11-02,M-Pesa,1500,1500,Successful
PAY00000995,TXN00000995,CUST00070,SUB00070,2025-12-04,Bank Transfer,1500,1500,Successful
PAY00000996,TXN00000996,CUST00070,SUB00070,2026-01-04,Bank Transfer,1500,1500,Successful
PAY00000997,TXN00000997,CUST00070,SUB00070,2026-02-03,Debit Card,1500,1500,Successful
PAY00000998,TXN00000998,CUST00070,SUB00070,2026-03-12,Credit Card,1500,1500,Late
PAY00000999,TXN00000999,CUST00070,SUB00070,2026-04-03,Bank Transfer,1500,1500,Successful
PAY00001000,TXN00001000,CUST00070,SUB00070,2026-05-03,Debit Card,1500,1500,Successful
PAY00001001,TXN00001001,CUST00070,SUB00070,2026-06-01,Bank Transfer,1500,1500,Successful
PAY00001002,TXN00001002,CUST00070,SUB00070,2026-07-04,Credit Card,1500,1500,Successful
PAY00001003,TXN00001003,CUST00070,SUB00070,2026-08-04,Credit Card,1500,1500,Successful
PAY00001004,TXN00001004,CUST00070,SUB00070,2026-09-03,M-Pesa,1500,1500,Successful
PAY00001005,TXN00001005,CUST00071,SUB00071,2025-10-02,Credit Card,9000,9000,Successful
PAY00001006,TXN00001006,CUST00071,SUB00071,2025-11-02,Bank Transfer,9000,9000,Successful
PAY00001007,TXN00001007,CUST00071,SUB00071,2025-12-04,M-Pesa,9000,9000,Successful
PAY00001008,TXN00001008,CUST00071,SUB00071,2026-01-02,Credit Card,9000,9000,Successful
PAY00001009,TXN00001009,CUST00071,SUB00071,2026-02-04,M-Pesa,9000,9000,Successful
PAY00001010,TXN00001010,CUST00071,SUB00071,2026-03-03,Credit Card,9000,9000,Successful
PAY00001011,TXN00001011,CUST00071,SUB00071,2026-04-03,M-Pesa,9000,9000,Successful
PAY00001012,TXN00001012,CUST00071,SUB00071,2026-05-03,Credit Card,9000,9000,Successful
PAY00001013,TXN00001013,CUST00071,SUB00071,2026-06-01,Debit Card,9000,9000,Successful
PAY00001014,TXN00001014,CUST00071,SUB00071,2026-07-20,Bank Transfer,9000,9000,Late
PAY00001015,TXN00001015,CUST00071,SUB00071,2026-08-01,Debit Card,9000,9000,Successful
PAY00001016,TXN00001016,CUST00071,SUB00071,2026-09-03,M-Pesa,9000,9000,Successful
PAY00001017,TXN00001017,CUST00072,SUB00072,2025-10-04,Debit Card,9000,9000,Successful
PAY00001018,TXN00001018,CUST00072,SUB00072,2025-11-04,Debit Card,9000,9000,Successful
PAY00001019,TXN00001019,CUST00072,SUB00072,2025-12-02,Bank Transfer,9000,9000,Successful
PAY00001020,TXN00001020,CUST00072,SUB00072,2026-01-07,M-Pesa,9000,0,Failed
PAY00001021,TXN00001021,CUST00072,SUB00072,2026-02-02,Credit Card,9000,9000,Successful
PAY00001022,TXN00001022,CUST00072,SUB00072,2026-03-06,Credit Card,9000,0,Failed
PAY00001023,TXN00001023,CUST00073,SUB00073,2026-04-04,Debit Card,1500,1500,Successful
PAY00001024,TXN00001024,CUST00073,SUB00073,2026-05-04,Debit Card,1500,1500,Successful
PAY00001025,TXN00001025,CUST00073,SUB00073,2026-06-04,Bank Transfer,1500,1500,Successful
PAY00001026,TXN00001026,CUST00073,SUB00073,2026-07-03,Debit Card,1500,1500,Successful
PAY00001027,TXN00001027,CUST00073,SUB00073,2026-08-04,Debit Card,1500,1500,Successful
PAY00001028,TXN00001028,CUST00074,SUB00074,2025-01-03,M-Pesa,108000,108000,Successful
PAY00001029,TXN00001029,CUST00074,SUB00074,2026-01-04,Credit Card,108000,108000,Successful
PAY00001030,TXN00001030,CUST00075,SUB00075,2024-09-04,M-Pesa,1500,0,Failed
PAY00001031,TXN00001031,CUST00075,SUB00075,2024-10-04,M-Pesa,1500,1500,Successful
PAY00001032,TXN00001032,CUST00075,SUB00075,2024-11-02,Debit Card,1500,1500,Successful
PAY00001033,TXN00001033,CUST00075,SUB00075,2024-12-02,Credit Card,1500,1500,Successful
PAY00001034,TXN00001034,CUST00075,SUB00075,2025-01-01,Debit Card,1500,1500,Successful
PAY00001035,TXN00001035,CUST00075,SUB00075,2025-02-03,Bank Transfer,1500,1500,Successful
PAY00001036,TXN00001036,CUST00075,SUB00075,2025-03-03,Debit Card,1500,1500,Successful
PAY00001037,TXN00001037,CUST00075,SUB00075,2025-04-01,Debit Card,1500,1500,Successful
PAY00001038,TXN00001038,CUST00075,SUB00075,2025-05-03,Credit Card,1500,1500,Successful
PAY00001039,TXN00001039,CUST00075,SUB00075,2025-06-02,Bank Transfer,1500,1500,Successful
PAY00001040,TXN00001040,CUST00075,SUB00075,2025-07-04,Debit Card,1500,1500,Successful
PAY00001041,TXN00001041,CUST00075,SUB00075,2025-08-17,Credit Card,1500,1500,Late
PAY00001042,TXN00001042,CUST00075,SUB00075,2025-09-01,Debit Card,1500,1500,Successful
PAY00001043,TXN00001043,CUST00075,SUB00075,2025-10-03,credit card,1500,1500,Successful
PAY00001044,TXN00001044,CUST00075,SUB00075,2025-11-01,Credit Card,1500,1500,Successful
PAY00001045,TXN00001045,CUST00075,SUB00075,2025-12-02,Credit Card,1500,1500,Successful
PAY00001046,TXN00001046,CUST00075,SUB00075,2026-01-04,Debit Card,1500,1500,Successful
PAY00001047,TXN00001047,CUST00075,SUB00075,2026-02-02,M-Pesa,1500,1500,Successful
PAY00001048,TXN00001048,CUST00075,SUB00075,2026-03-01,Bank Transfer,1500,1500,Successful
PAY00001049,TXN00001049,CUST00075,SUB00075,2026-04-01,M-Pesa,1500,1500,Successful
PAY00001050,TXN00001050,CUST00075,SUB00075,2026-05-01,Credit Card,1500,1500,Successful
PAY00001051,TXN00001051,CUST00075,SUB00075,2026-06-01,Credit Card,1500,1500,Successful
PAY00001052,TXN00001052,CUST00075,SUB00075,2026-07-01,Credit Card,1500,1500,Successful
PAY00001053,TXN00001053,CUST00075,SUB00075,2026-08-03,Debit Card,1500,1500,Successful
PAY00001054,TXN00001054,CUST00075,SUB00075,2026-09-01,M-Pesa,1500,1500,Successful
PAY00001055,TXN00001055,CUST00076,SUB00076,2025-04-16,Debit Card,9000,9000,Late
PAY00001056,TXN00001056,CUST00076,SUB00076,2025-05-01,Bank Transfer,9000,9000,Successful
PAY00001057,TXN00001057,CUST00076,SUB00076,2025-06-04,Credit Card,9000,9000,Successful
PAY00001058,TXN00001058,CUST00076,SUB00076,2025-07-01,Bank Transfer,9000,9000,Successful
PAY00001059,TXN00001059,CUST00076,SUB00076,2025-08-01,Credit Card,9000,9000,Successful
PAY00001060,TXN00001060,CUST00076,SUB00076,2025-09-02,Debit Card,9000,9000,Successful
PAY00001061,TXN00001061,CUST00076,SUB00076,2025-10-03,Credit Card,9000,9000,Successful
PAY00001062,TXN00001062,CUST00076,SUB00076,2025-11-01,Debit Card,9000,9000,Successful
PAY00001063,TXN00001063,CUST00076,SUB00076,2025-12-04,Debit Card,9000,9000,Successful
PAY00001064,TXN00001064,CUST00076,SUB00076,2026-01-03,Debit Card,9000,9000,Successful
PAY00001065,TXN00001065,CUST00076,SUB00076,2026-02-04,Credit Card,9000,0,Failed
PAY00001066,TXN00001066,CUST00076,SUB00076,2026-03-04,Bank Transfer,9000,9000,Successful
PAY00001067,TXN00001067,CUST00076,SUB00076,2026-04-02,Debit Card,9000,"KES 9,000",Successful
PAY00001068,TXN00001068,CUST00076,SUB00076,2026-05-01,Bank Transfer,9000,9000,Successful
PAY00001069,TXN00001069,CUST00076,SUB00076,2026-06-03,M-Pesa,9000,9000,Successful
PAY00001070,TXN00001070,CUST00076,SUB00076,2026-07-03,Bank Transfer,9000,9000,Successful
PAY00001071,TXN00001071,CUST00076,SUB00076,2026-08-01,Bank Transfer,9000,9000,Successful
PAY00001072,TXN00001072,CUST00076,SUB00076,2026-09-04,Credit Card,9000,9000,Successful
PAY00001073,TXN00001073,CUST00077,SUB00077,2023-10-18,Debit Card,4500,4500,Late
PAY00001074,TXN00001074,CUST00077,SUB00077,2023-11-03,Debit Card,4500,4500,Successful
PAY00001075,TXN00001075,CUST00077,SUB00077,2023-12-01,Credit Card,4500,4500,Successful
PAY00001076,TXN00001076,CUST00077,SUB00077,2024-01-01,Debit Card,4500,4500,Successful
PAY00001077,TXN00001077,CUST00077,SUB00077,2024-02-02,M-Pesa,4500,4500,Successful
PAY00001078,TXN00001078,CUST00077,SUB00077,2024-03-03,M-Pesa,4500,4500,Successful
PAY00001079,TXN00001079,CUST00077,SUB00077,2024-04-02, Debit Card ,4500,4500,Successful
PAY00001080,TXN00001080,CUST00077,SUB00077,2024-05-03,Credit Card,4500,4500,Successful
PAY00001081,TXN00001081,CUST00077,SUB00077,2024-06-04,Credit Card,4500,4500,Successful
PAY00001082,TXN00001082,CUST00077,SUB00077,2024-07-02,Debit Card,4500,4500,Successful
PAY00001083,TXN00001083,CUST00077,SUB00077,2024-08-04,Bank Transfer,4500,4500,Successful
PAY00001084,TXN00001084,CUST00077,SUB00077,2024-09-02,Bank Transfer,4500,0,Failed
PAY00001085,TXN00001085,CUST00077,SUB00077,2024-10-01,Bank Transfer,4500,4500,Successful
PAY00001086,TXN00001086,CUST00077,SUB00077,2024-11-01,M-Pesa,4500,4500,Successful
PAY00001087,TXN00001087,CUST00077,SUB00077,2024-12-04,M-Pesa,4500,4500,Successful
PAY00001088,TXN00001088,CUST00077,SUB00077,2025-01-07,M-Pesa,4500,0,Failed
PAY00001089,TXN00001089,CUST00077,SUB00077,2025-02-04,Credit Card,4500,4500,Successful
PAY00001090,TXN00001090,CUST00077,SUB00077,2025-03-03,M-Pesa,4500,4500,Successful
PAY00001091,TXN00001091,CUST00077,SUB00077,2025-04-01,Credit Card,4500,4500,Successful
PAY00001092,TXN00001092,CUST00077,SUB00077,2025-05-04,Credit Card,4500,4500,Successful
PAY00001093,TXN00001093,CUST00077,SUB00077,2025-06-04,Credit Card,4500,4500,Successful
PAY00001094,TXN00001094,CUST00077,SUB00077,2025-07-01,M-Pesa,4500,4500,Successful
PAY00001095,TXN00001095,CUST00077,SUB00077,2025-08-03,Debit Card,4500,4500,Successful
PAY00001096,TXN00001096,CUST00077,SUB00077,2025-09-03,Bank Transfer,4500,4500,Successful
PAY00001097,TXN00001097,CUST00077,SUB00077,2025-10-03,Debit Card,4500,4500,Successful
PAY00001098,TXN00001098,CUST00077,SUB00077,2025-11-04,Credit Card,4500,4500,Successful
PAY00001099,TXN00001099,CUST00077,SUB00077,2025-12-04,Credit Card,4500,4500,Successful
PAY00001100,TXN00001100,CUST00077,SUB00077,2026-01-04,Credit Card,4500,4500,Successful
PAY00001101,TXN00001101,CUST00077,SUB00077,2026-02-02,M-Pesa,4500,4500,Successful
PAY00001102,TXN00001102,CUST00077,SUB00077,2026-03-04,Credit Card,4500,4500,Successful
PAY00001103,TXN00001103,CUST00077,SUB00077,2026-04-02,M-Pesa,4500,4500,Successful
PAY00001104,TXN00001104,CUST00077,SUB00077,2026-05-02,Bank Transfer,4500,4500,Successful
PAY00001105,TXN00001105,CUST00077,SUB00077,2026-06-03,Credit Card,4500,4500,Successful
PAY00001106,TXN00001106,CUST00077,SUB00077,2026-07-04,Credit Card,4500,4500,Successful
PAY00001107,TXN00001107,CUST00077,SUB00077,2026-08-02,Bank Transfer,4500,4500,Successful
PAY00001108,TXN00001108,CUST00077,SUB00077,2026-09-02,Credit Card,4500,4500,Successful
PAY00001109,TXN00001109,CUST00078,SUB00078,2026-03-03,Debit Card,9000,9000,Successful
PAY00001110,TXN00001110,CUST00078,SUB00078,2026-04-09,Bank Transfer,9000,9000,Late
PAY00001111,TXN00001111,CUST00078,SUB00078,2026-05-02,Debit Card,9000,9000,Successful
PAY00001112,TXN00001112,CUST00078,SUB00078,2026-06-03,M-Pesa,9000,9000,Successful
PAY00001113,TXN00001113,CUST00078,SUB00078,2026-07-02,Bank Transfer,9000,9000,Successful
PAY00001114,TXN00001114,CUST00079,SUB00079,2024-01-01,Bank Transfer,1500,1500,Successful
PAY00001115,TXN00001115,CUST00079,SUB00079,2024-02-07,Bank Transfer,1500,1500,Late
PAY00001116,TXN00001116,CUST00079,SUB00079,2024-03-03,Bank Transfer,1500,1500,Successful
PAY00001117,TXN00001117,CUST00079,SUB00079,2024-04-02,M-Pesa,1500,1500,Successful
PAY00001118,TXN00001118,CUST00079,SUB00079,2024-05-04,Debit Card,1500,1500,Successful
PAY00001119,TXN00001119,CUST00079,SUB00079,2024-06-04,Credit Card,1500,1500,Successful
PAY00001120,TXN00001120,CUST00079,SUB00079,2024-07-04,Bank Transfer,1500,1500,Successful
PAY00001121,TXN00001121,CUST00079,SUB00079,2024-08-15,Bank Transfer,1500,1500,Late
PAY00001122,TXN00001122,CUST00079,SUB00079,2024-09-04,Credit Card,1500,1500,Successful
PAY00001123,TXN00001123,CUST00079,SUB00079,2024-10-04,Bank Transfer,1500,1500,Successful
PAY00001124,TXN00001124,CUST00079,SUB00079,2024-11-02,Credit Card,1500,1500,Successful
PAY00001125,TXN00001125,CUST00079,SUB00079,2024-12-01,Debit Card,1500,1500,Successful
PAY00001126,TXN00001126,CUST00079,SUB00079,2025-01-01,Credit Card,1500,1500,Successful
PAY00001127,TXN00001127,CUST00079,SUB00079,2025-02-04,M-Pesa,1500,1500,Successful
PAY00001128,TXN00001128,CUST00079,SUB00079,2025-03-03,Debit Card,1500,1500,Successful
PAY00001129,TXN00001129,CUST00079,SUB00079,2025-04-02,Bank Transfer,1500,1500,Successful
PAY00001130,TXN00001130,CUST00079,SUB00079,2025-05-04,Bank Transfer,1500,1500,Successful
PAY00001131,TXN00001131,CUST00079,SUB00079,2025-06-02,M-Pesa,1500,1500,Successful
PAY00001132,TXN00001132,CUST00079,SUB00079,2025-07-01,Debit Card,1500,1500,Successful
PAY00001133,TXN00001133,CUST00079,SUB00079,2025-08-01,M-Pesa,1500,1500,Successful
PAY00001134,TXN00001134,CUST00079,SUB00079,2025-09-15,Debit Card,1500,1500,Late
PAY00001135,TXN00001135,CUST00079,SUB00079,2025-10-01,Debit Card,1500,1500,Successful
PAY00001136,TXN00001136,CUST00079,SUB00079,2025-11-02,Credit Card,1500,1500,Successful
PAY00001137,TXN00001137,CUST00079,SUB00079,2025-12-04,Debit Card,1500,1500,Successful
PAY00001138,TXN00001138,CUST00079,SUB00079,2026-01-03,Bank Transfer,1500,1500,Successful
PAY00001139,TXN00001139,CUST00079,SUB00079,2026-02-01,Debit Card,1500,1500,Successful
PAY00001140, TXN00001140 ,CUST00079,SUB00079,2026-03-04,Bank Transfer,1500,"KES 1,500",Successful
PAY00001141,TXN00001141,CUST00079,SUB00079,2026-04-04,Debit Card,1500,1500,Successful
PAY00001142,TXN00001142,CUST00079,SUB00079,2026-05-10,Debit Card,1500,1500,Late
PAY00001143,TXN00001143,CUST00079,SUB00079,2026-06-01,Bank Transfer,1500,1500,Successful
PAY00001144,TXN00001144,CUST00079,SUB00079,2026-07-02,M-Pesa,1500,1500,Successful
PAY00001145,TXN00001145,CUST00079,SUB00079,2026-08-04,Debit Card,1500,1500,Successful
PAY00001146,TXN00001146,CUST00079,SUB00079,2026-09-01,Debit Card,1500,1500,Successful
PAY00001147,TXN00001147,CUST00080,SUB00080,2026-06-05,Bank Transfer,54000,0,Failed
PAY00001148,TXN00001148,CUST00081,SUB00081,2025-06-03,Bank Transfer,4500,4500,Successful
PAY00001149,TXN00001149,CUST00081,SUB00081,2025-07-01,Debit Card,4500,4500,Successful
PAY00001150,TXN00001150,CUST00081,SUB00081,2025-08-17,Debit Card,4500,4500,Late
PAY00001151,TXN00001151,CUST00081,SUB00081,2025-09-02,Debit Card,4500,4500,Successful
PAY00001152,TXN00001152,CUST00081,SUB00081,2025-10-04,M-Pesa,4500,4500,Successful
PAY00001153,TXN00001153,CUST00081,SUB00081,2025-11-02,Debit Card,4500,4500,Successful
PAY00001154,TXN00001154,CUST00081,SUB00081,2025-12-01,Debit Card,4500,4500,Successful
PAY00001155,TXN00001155,CUST00081,SUB00081,2026-01-04,Credit Card,4500,4500,Successful
PAY00001156,TXN00001156,CUST00081,SUB00081,2026-02-03,Credit Card,4500,4500,Successful
PAY00001157,TXN00001157,CUST00081,SUB00081,2026-03-04,M-Pesa,4500,4500,Successful
PAY00001158,TXN00001158,CUST00081,SUB00081,2026-04-14,M-Pesa,4500,4500,Late
PAY00001159,TXN00001159,CUST00081,SUB00081,2026-05-01,Credit Card,4500,4500,Successful
PAY00001160,TXN00001160,CUST00081,SUB00081,2026-06-04,Credit Card,4500,4500,Successful
PAY00001161,TXN00001161,CUST00081,SUB00081,2026-07-01,Credit Card,4500,4500,Successful
PAY00001162,TXN00001162,CUST00081,SUB00081,2026-08-01,M-Pesa,4500,4500,Successful
PAY00001163,TXN00001163,CUST00081,SUB00081,2026-09-04,Debit Card,4500,4500,Successful
PAY00001164,TXN00001164,CUST00082,SUB00082,2026-05-03,Bank Transfer,1500,1500,Successful
PAY00001165,TXN00001165,CUST00082,SUB00082,2026-06-03,Debit Card,1500,1500,Successful
PAY00001166,TXN00001166,CUST00082,SUB00082,2026-07-04,Bank Transfer,1500,1500,Successful
PAY00001167,TXN00001167,CUST00082,SUB00082,2026-08-03,M-Pesa,1500,1500,Successful
PAY00001168,TXN00001168,CUST00082,SUB00082,2026-09-04,M-Pesa,1500,1500,Successful
PAY00001169,TXN00001169,CUST00083,SUB00083,2024-08-02,M-Pesa,4500,4500,Successful
PAY00001170,TXN00001170,CUST00083,SUB00083,2024-09-02,Debit Card,4500,4500,Successful
PAY00001171,TXN00001171,CUST00083,SUB00083,2024-10-01,Bank Transfer,4500,4500,Successful
PAY00001172,TXN00001172,CUST00083,SUB00083,2024-11-03,Bank Transfer,4500,4500,Successful
PAY00001173,TXN00001173,CUST00083,SUB00083,2024-12-01,Bank Transfer,4500,4500,Successful
PAY00001174,TXN00001174,CUST00083,SUB00083,2025-01-03,Debit Card,4500,4500,Successful
PAY00001175,TXN00001175,CUST00083,SUB00083,2025-02-02,Credit Card,4500,4500,successful
PAY00001176,TXN00001176,CUST00083,SUB00083,2025-03-02,Bank Transfer,4500,4500,Successful
PAY00001177,TXN00001177,CUST00083,SUB00083,2025-04-01,Debit Card,4500,4500,Successful
PAY00001178,TXN00001178,CUST00083,SUB00083,2025-05-04,Bank Transfer,4500,4500,Successful
PAY00001179,TXN00001179,CUST00083,SUB00083,2025-06-14,Credit Card,4500,4500,Late
PAY00001180,TXN00001180,CUST00083,SUB00083,2025-07-01,Credit Card,4500,4500,Successful
PAY00001181,TXN00001181,CUST00083,SUB00083,2025-08-02,Debit Card,4500,4500,Successful
PAY00001182,TXN00001182,CUST00083,SUB00083,2025-09-03,Bank Transfer,4500,4500,Successful
PAY00001183,TXN00001183,CUST00083,SUB00083,2025-10-04,M-Pesa,"4,500","4,500",Successful
PAY00001184,TXN00001184,CUST00083,SUB00083,2025-11-01,Credit Card,4500,4500,Successful
PAY00001185,TXN00001185,CUST00083,SUB00083,2025-12-04,Credit Card,4500,4500,Successful
PAY00001186,TXN00001186,CUST00083,SUB00083,2026-01-04,M-Pesa,4500,4500,Successful
PAY00001187,TXN00001187,CUST00083,SUB00083,2026-02-03,Credit Card,4500,4500,Successful
PAY00001188,TXN00001188,CUST00083,SUB00083,2026-03-01,Debit Card,4500,4500,Successful
PAY00001189,TXN00001189,CUST00083,SUB00083,2026-04-02,Debit Card,4500,4500,Successful
PAY00001190,TXN00001190,CUST00083,SUB00083,2026-05-01,M-Pesa,4500,4500,Successful
PAY00001191,TXN00001191,CUST00083,SUB00083,2026-06-04,M-Pesa,4500,4500,Successful
PAY00001192,TXN00001192,CUST00083,SUB00083,2026-07-03,Debit Card,4500,4500,Successful
PAY00001193,TXN00001193,CUST00083,SUB00083,2026-08-01,Debit Card,4500,4500,Successful
PAY00001194,TXN00001194,CUST00083,SUB00083,2026-09-04,Credit Card,4500,0,Failed
PAY00001195,TXN00001195,CUST00084,SUB00084,"Apr 14, 2024",Bank Transfer,4500,4500,Late
PAY00001196,TXN00001196,CUST00084,SUB00084,2024-05-03,Debit Card,4500,4500,Successful
PAY00001197,TXN00001197,CUST00084,SUB00084,2024-06-02,Bank Transfer,4500,4500,Successful
PAY00001198,TXN00001198,CUST00084,SUB00084,2024-07-04,Credit Card,4500,4500,Successful
PAY00001199,TXN00001199,CUST00084,SUB00084,2024-08-04,Credit Card,4500,4500,Successful
PAY00001200,TXN00001200,CUST00084,SUB00084,2024-09-01,M-Pesa,4500,4500,Successful
PAY00001201,TXN00001201,CUST00084,SUB00084,2024-10-01,Debit Card,4500,4500,Successful
PAY00001202,TXN00001202,CUST00084,SUB00084,2024-11-04,M-Pesa,4500,4500,Successful
PAY00001203,TXN00001203,CUST00084,SUB00084,2024-12-01,Credit Card,4500,4500,Successful
PAY00001204,TXN00001204,CUST00084,SUB00084,2025-01-01,M-Pesa,4500,4500,Successful
PAY00001205,TXN00001205,CUST00084,SUB00084,2025-02-01,Debit Card,4500,4500,Successful
PAY00001206,TXN00001206,CUST00084,SUB00084,2025-03-04,Credit Card,4500,4500,Successful
PAY00001207,TXN00001207,CUST00084,SUB00084,2025-04-01,Credit Card,4500,4500,Successful
PAY00001208,TXN00001208,CUST00084,SUB00084,2025-05-01,Bank Transfer,4500,4500,Successful
PAY00001209,TXN00001209,CUST00084,SUB00084,2025-06-02,M-Pesa,4500,4500,Successful
PAY00001210,TXN00001210,CUST00084,SUB00084,2025-07-21,Credit Card,4500,4500,Late
PAY00001211,TXN00001211,CUST00084,SUB00084,2025-08-02,Bank Transfer,4500,4500,Successful
