customer_id,company_name,industry,country,city,company_size,signup_date,acquisition_channel
CUST01568,Herrera-Harvey,Education,Tanzania,Nairobi,6-10,2026-07-14,Instagram
CUST01569,Duncan-Weiss,Hospitality,Nigeria,Kampala,201-500,2024-11-10,Google Ads
CUST01570,Simpson-Dawson,Professional Services,South Africa,Kampala,1-5,2024-02-24,Partner
CUST01571,Sanchez Group,Construction,Kenya,Lagos,11-50,2024-10-22,Organic Search
CUST01572,Sparks-Thompson,Manufacturing,Nigeria,Kigali,201-500,2024-08-04,Sales Team
CUST01573,Ramirez Ltd,Healthcare,Kenya,Accra,201-500,2025-05-11,Organic Search
CUST01574,Miller PLC,Technology,Rwanda,Johannesburg,51-200,2026-06-20,Partner
CUST01575,Johnson PLC,Real Estate,Kenya,Accra,1-5,2025-11-13,Instagram
CUST01576,"Palmer, Smith and Juarez",Technology,Rwanda,Lagos,11-50,2024-03-30,Facebook
CUST01577,Harrell-Gibson,Real Estate,Tanzania,Dar es Salaam,51-200,2024-05-31,Instagram
CUST01578,Martinez-Evans,Manufacturing,Nigeria,Mombasa,201-500,2024-10-31,Instagram
CUST01579,Reeves-Mercer,Healthcare,Tanzania,Nairobi,11-50,2024-01-24,Sales Team
CUST01580,Pittman Group,Hospitality,Ghana,Mombasa,201-500,2025-03-13,Google Ads
CUST01581,Jones-Key,Real Estate,Tanzania,Kampala,1-5,2025-06-14,LinkedIn
CUST01582,"Morton, Conley and Melendez",Education,Uganda,Dar es Salaam,1-5,2026-01-31,Referral
CUST01583,Bass and Sons,Logistics,South Africa,Kampala,51-200,2026-05-21,Partner
CUST01584,Taylor-Phillips,Hospitality,Rwanda,Kigali,11-50,2026-06-29,LinkedIn
CUST01585,Mendoza Inc,Logistics,Uganda,Nairobi,201-500,2024-12-27,Facebook
CUST01586,Reilly-Ramirez,Real Estate,Rwanda,Nakuru,51-200,2024-01-28,Referral
CUST01587,Jenkins-Bates,Logistics,South Africa,Johannesburg,51-200,2026-04-23,Organic Search
CUST01588,"Thompson, Miller and Erickson",Logistics,Uganda,Dar es Salaam,51-200,2024-03-19,Facebook
CUST01589,Cisneros-Jenkins,Hospitality,Uganda,Kampala,51-200,2024-03-27,Sales Team
CUST01590,"Carpenter, Sheppard and Moran",Technology,South Africa,Mombasa,6-10,2023-12-27,Sales Team
CUST01591,Miller-Gregory,Healthcare,South Africa,Kampala,6-10,2026-05-15,Referral
CUST01592,Nguyen Ltd,Real Estate,Uganda,Kigali,6-10,2024-10-03,Google Ads
CUST01593,Fletcher Group,Construction,Uganda,Nairobi,6-10,2026-03-03,Referral
CUST01594,Smith PLC,Manufacturing,Rwanda,Lagos,51-200,2024-12-24,Sales Team
CUST01595,"Bennett, Thompson and Lawson",Retail,Uganda,Kisumu,11-50,2026-04-23,Facebook
CUST01596,Frey Group,Retail,Tanzania,Kampala,201-500,2024-03-31,Facebook
CUST01597,Meyer-Mayer,Retail,Nigeria,Accra,1-5,2024-06-18,Organic Search
CUST01598,Mack-Gardner,Professional Services,Tanzania,Johannesburg,11-50,2024-07-13,Google Ads
CUST01599,Thomas-Villa,Education,Tanzania,Mombasa,51-200,2023-11-18,Facebook
CUST01600,Jenkins Inc,Hospitality,Kenya,Johannesburg,201-500,2023-10-30,Google Ads
CUST01601,Obrien-Sampson,Logistics,Nigeria,Johannesburg,201-500,2023-12-18,Referral
CUST01602,Pierce-White,Manufacturing,Kenya,Nakuru,201-500,2025-08-02,Google Ads
CUST01603,Forbes Inc,Technology,Tanzania,Johannesburg,51-200,2025-04-17,Instagram
CUST01604,"Skinner, Reed and May",Education,Uganda,Kisumu,1-5,2024-07-15,Facebook
CUST01605,Adams-Adams,Hospitality,Tanzania,Accra,51-200,2024-12-05,Referral
CUST01606,Perez LLC,Real Estate,Kenya,Accra,201-500,2025-11-11,Partner
CUST01607,Hansen-Duncan,Professional Services,Tanzania,Lagos,51-200,2023-10-20,LinkedIn
CUST01608,"Stevens, Garza and Hurst",Hospitality,Tanzania,Kisumu,11-50,2023-10-06,LinkedIn
CUST01609,Hall-Miller,Technology,South Africa,Kampala,1-5,2025-09-25,Organic Search
CUST01610,"Love, Joyce and Rodriguez",Retail,Nigeria,Nakuru,11-50,2025-03-02,Sales Team
CUST01611,Hawkins-Long,Healthcare,Nigeria,Dar es Salaam,1-5,2026-03-19,Instagram
CUST01612,"Garcia, Figueroa and Levy",Manufacturing,Rwanda,Nairobi,51-200,2024-03-29,Referral
CUST01613,"Smith, Martinez and Nichols",Healthcare,Kenya,Nakuru,11-50,2025-09-15,Instagram
CUST01614,Chan-Chen,Construction,Rwanda,Dar es Salaam,51-200,2024-06-20,Organic Search
CUST01615,Webb Inc,Healthcare,South Africa,Mombasa,51-200,2023-09-30,LinkedIn
CUST01616,Wallace-Cooper,Education,South Africa,Dar es Salaam,51-200,2023-10-02,Google Ads
CUST01617,Smith-Ballard,Construction,Nigeria,Kampala,201-500,2024-11-07,Google Ads
CUST01618,"Jackson, Cunningham and Barton",Technology,Rwanda,Johannesburg,201-500,2026-05-26,Partner
CUST01619,Phillips-Sims,Manufacturing,Nigeria,Nairobi,1-5,2026-07-31,Facebook
CUST01620,"Martinez, Sanders and Yates",Manufacturing,South Africa,Kisumu,1-5,2025-12-23,Sales Team
CUST01621,Crosby Ltd,Hospitality,Nigeria,Kampala,11-50,2026-02-05,Google Ads
CUST01622,Sandoval and Sons,Professional Services,Uganda,Nakuru,201-500,2025-12-25,Facebook
CUST01623,Evans Inc,Real Estate,Nigeria,Kigali,11-50,2024-01-01,LinkedIn
CUST01624,Lee-Murphy,Manufacturing,South Africa,Kisumu,11-50,2026-01-11,Facebook
CUST01625,Martinez Ltd,Real Estate,South Africa,Dar es Salaam,11-50,2025-02-20,Instagram
CUST01626,Jones-Sandoval,Professional Services,Rwanda,Dar es Salaam,6-10,2023-10-01,Sales Team
CUST01627,Day-Marks,Education,South Africa,Johannesburg,6-10,2024-08-15,Organic Search
CUST01628,Anderson Ltd,Retail,Ghana,Johannesburg,6-10,2025-07-03,Google Ads
CUST01629,"Perez, Torres and Austin",Manufacturing,Uganda,Kampala,6-10,2024-05-07,Organic Search
CUST01630,Hill-Woods,Education,Ghana,Kigali,201-500,2025-07-23,Referral
CUST01631,Zimmerman Ltd,Construction,Kenya,Dar es Salaam,6-10,2025-12-07,Google Ads
CUST01632,"Wright, Mitchell and Newton",Retail,Nigeria,Lagos,51-200,2024-11-19,LinkedIn
CUST01633,"Mckenzie, Henderson and Martin",Manufacturing,Kenya,Nakuru,6-10,2023-12-29,Instagram
CUST01634,Davis-Trujillo,Healthcare,Tanzania,Accra,51-200,2024-05-10,Facebook
CUST01635,Clark-Gonzalez,Education,South Africa,Nakuru,201-500,2025-07-21,Instagram
CUST01636,"Winters, Sherman and Hill",Healthcare,Nigeria,Nakuru,51-200,2026-04-16,Facebook
CUST01637,Parker-Pennington,Education,South Africa,Kisumu,1-5,2024-07-30,Referral
CUST01638,Fox PLC,Healthcare,Uganda,Johannesburg,51-200,2025-12-09,Instagram
CUST01639,Soto-Chavez,Technology,Ghana,Accra,1-5,2026-01-23,Organic Search
CUST01640,Melton-Smith,Manufacturing,Uganda,Dar es Salaam,51-200,2026-06-21,Instagram
CUST01641,Chavez Group,Education,Nigeria,Kigali,201-500,2025-02-26,Referral
CUST01642,"Anderson, Perkins and Moran",Professional Services,Kenya,Lagos,1-5,2026-04-09,Organic Search
CUST01643,Garner Ltd,Technology,Uganda,Accra,11-50,2023-11-17,Organic Search
CUST01644,Mcdowell-Garcia,Retail,Tanzania,Lagos,201-500,2023-10-17,Sales Team
CUST01645,"Murphy, Flores and Zamora",Healthcare,Rwanda,Dar es Salaam,6-10,2025-02-24,Organic Search
CUST01646,Johnson-Taylor,Real Estate,Uganda,Kampala,6-10,2025-01-26,LinkedIn
CUST01647,Thomas Inc,Technology,Rwanda,Kisumu,1-5,2025-05-23,Partner
CUST01648,"Martin, Gonzalez and Roberts",Logistics,Rwanda,Kisumu,11-50,2026-04-24,Google Ads
CUST01649,"Wilkins, Mckinney and Davis",Technology,Kenya,Kisumu,51-200,2026-04-03,Referral
CUST01650,"Alvarado, Burch and Spencer",Technology,Rwanda,Kampala,11-50,2024-08-24,Referral
CUST01651,"Reynolds, Cortez and Perry",Logistics,Tanzania,Kigali,6-10,2026-02-17,Partner
CUST01652,"Garcia, French and Miller",Manufacturing,South Africa,Kisumu,201-500,2024-02-05,LinkedIn
CUST01653,Kline-Parker,Retail,Uganda,Kisumu,1-5,2024-12-09,Instagram
CUST01654,Allen-Foster,Construction,Kenya,Accra,11-50,2025-09-11,Facebook
CUST01655,"Crawford, Watson and Bautista",Manufacturing,Rwanda,Mombasa,51-200,2026-06-01,Organic Search
CUST01656,"Clements, Sullivan and Glover",Manufacturing,Tanzania,Lagos,51-200,2026-03-20,LinkedIn
CUST01657,Parker Group,Manufacturing,Kenya,Kisumu,1-5,2025-04-29,Partner
CUST01658,Harris Ltd,Professional Services,Uganda,Kampala,6-10,2025-12-04,Facebook
CUST01659,Andrews-Cantrell,Logistics,South Africa,Kampala,201-500,2024-12-11,Instagram
CUST01660,Chung-Sherman,Real Estate,Kenya,Lagos,201-500,2025-12-08,Facebook
CUST01661,Diaz-Thompson,Education,Kenya,Nakuru,51-200,2024-09-11,Google Ads
CUST01662,"Boyer, Wheeler and Burke",Technology,Kenya,Kampala,1-5,2023-10-11,Sales Team
CUST01663,"Maldonado, Smith and Smith",Technology,Ghana,Mombasa,11-50,2026-03-19,Facebook
CUST01664,Combs-Murphy,Retail,Kenya,Accra,51-200,2023-11-20,LinkedIn
CUST01665,"Horton, Watson and Oneill",Healthcare,Ghana,Nairobi,11-50,2024-05-03,Organic Search
CUST01666,Mueller-Smith,Real Estate,Rwanda,Dar es Salaam,201-500,2024-02-16,Facebook
CUST01667,Frank-Brown,Hospitality,South Africa,Nairobi,11-50,2025-04-01,Partner
CUST01668,"Gallagher, Gonzalez and Stewart",Retail,Nigeria,Mombasa,201-500,2025-07-30,Sales Team
CUST01669,Edwards Ltd,Professional Services,Rwanda,Kampala,6-10,2024-11-05,Instagram
CUST01670,"Simmons, Williams and Strickland",Education,Kenya,Nairobi,6-10,2026-05-26,Facebook
CUST01671,Pham Ltd,Education,South Africa,Kigali,11-50,2024-12-26,Facebook
CUST01672,Garcia-Stevens,Professional Services,Tanzania,Accra,51-200,2023-11-09,Referral
CUST01673,Brown and Sons,Real Estate,Uganda,Dar es Salaam,1-5,2026-01-30,Partner
CUST01674,"Howell, Conner and Garcia",Logistics,Uganda,Accra,51-200,2026-04-14,Sales Team
CUST01675,Tucker PLC,Manufacturing,Tanzania,Johannesburg,201-500,2025-08-14,Sales Team
CUST01676,"Cox, Williams and Knapp",Professional Services,South Africa,Kigali,11-50,2026-04-19,Facebook
CUST01677,"Perry, Moore and Kennedy",Education,Nigeria,Kigali,1-5,2026-06-21,Organic Search
CUST01678,Blackwell and Sons,Logistics,Tanzania,Accra,6-10,2025-02-13,Facebook
CUST01679,"Lee, Woods and Mcguire",Manufacturing,Ghana,Lagos,1-5,2025-07-19,Referral
CUST01680,Rivera-Ho,Manufacturing,Rwanda,Mombasa,51-200,2025-06-12,Referral
CUST01681,Wright Ltd,Construction,Uganda,Kampala,6-10,2024-02-26,Sales Team
CUST01682,Ellis-Lawson,Healthcare,Ghana,Nairobi,201-500,2025-12-27,Google Ads
CUST01683,Hobbs and Sons,Retail,Ghana,Mombasa,201-500,2024-12-19,Sales Team
CUST01684,Mendez-Drake,Education,Kenya,Accra,201-500,2024-05-16,Referral
CUST01685,Vasquez-Greene,Technology,Tanzania,Johannesburg,1-5,2026-01-21,Organic Search
CUST01686,Williams-Daniel,Professional Services,Nigeria,Accra,6-10,2026-06-29,Facebook
CUST01687,"Buck, Green and Lara",Education,Kenya,Mombasa,51-200,2025-06-12,Referral
CUST01688,Hendricks-Berry,Technology,Ghana,Accra,51-200,2026-02-19,Referral
CUST01689,Ruiz PLC,Technology,South Africa,Kisumu,6-10,2024-04-23,Facebook
CUST01690,Fitzpatrick LLC,Professional Services,Nigeria,Johannesburg,11-50,2026-03-15,Google Ads
CUST01691,Lee Group,Education,Ghana,Nairobi,1-5,2023-11-18,Sales Team
CUST01692,"Lewis, Hernandez and Poole",Professional Services,Kenya,Kisumu,51-200,2025-05-02,LinkedIn
CUST01693,Thomas-Fernandez,Education,South Africa,Johannesburg,51-200,2024-11-04,Referral
CUST01694,Hernandez PLC,Real Estate,South Africa,Johannesburg,11-50,2026-07-02,Sales Team
CUST01695,Johnson Ltd,Healthcare,Kenya,Kisumu,6-10,2024-04-15,Organic Search
CUST01696,Perry-Roberts,Hospitality,Kenya,Nairobi,6-10,2025-01-21,Organic Search
CUST01697,Bridges-Smith,Hospitality,Rwanda,Kisumu,6-10,2024-11-15,Sales Team
CUST01698,"Allen, Weaver and Ali",Logistics,Uganda,Mombasa,11-50,2025-01-25,LinkedIn
CUST01699,Stephens and Sons,Construction,Rwanda,Kigali,1-5,2026-05-16,Google Ads
CUST01700,Vargas LLC,Construction,Uganda,Accra,51-200,2025-06-12,LinkedIn
CUST01701,Davis-Rogers,Retail,South Africa,Accra,201-500,2024-04-07,Instagram
CUST01702,"Jacobson, Nguyen and Smith",Hospitality,Tanzania,Johannesburg,51-200,2024-04-29,Organic Search
CUST01703,"Zavala, Acevedo and Holt",Technology,Kenya,Mombasa,51-200,2024-07-24,Sales Team
CUST01704,"Garrett, Walters and Thornton",Manufacturing,Nigeria,Johannesburg,201-500,2025-05-21,Referral
CUST01705,Chapman-Fox,Retail,Rwanda,Kigali,51-200,2024-05-13,LinkedIn
CUST01706,Ortega-Clements,Hospitality,Nigeria,Nairobi,201-500,2025-10-14,Organic Search
CUST01707,Figueroa PLC,Education,Ghana,Dar es Salaam,201-500,2024-12-14,Google Ads
CUST01708,Cochran-Hernandez,Healthcare,Nigeria,Kigali,51-200,2025-07-05,Google Ads
CUST01709,"Lopez, Tyler and Harris",Manufacturing,Ghana,Dar es Salaam,51-200,2024-02-12,Sales Team
CUST01710,Lopez-Cross,Retail,Uganda,Kampala,6-10,2026-03-30,LinkedIn
CUST01711,Banks Inc,Technology,Rwanda,Nakuru,201-500,2025-02-18,Instagram
CUST01712,Nguyen PLC,Real Estate,Nigeria,Dar es Salaam,201-500,2023-10-25,LinkedIn
CUST01713,"Gonzalez, Banks and Cooper",Construction,Tanzania,Kigali,51-200,2025-03-13,Partner
CUST01714,"Saunders, Medina and Soto",Manufacturing,South Africa,Kisumu,201-500,2023-10-19,Instagram
CUST01715,Mitchell and Sons,Healthcare,Nigeria,Mombasa,51-200,2025-05-29,Facebook
CUST01716,Mcdowell Inc,Construction,Uganda,Kisumu,201-500,2023-12-08,LinkedIn
CUST01717,"Alvarez, Joseph and Williams",Professional Services,South Africa,Kigali,51-200,2025-02-20,Referral
CUST01718,"Wilkins, Moon and White",Hospitality,Uganda,Lagos,1-5,2023-12-14,Organic Search
CUST01719,Ross LLC,Technology,Tanzania,Dar es Salaam,6-10,2024-09-01,Facebook
CUST01720,Byrd-Lutz,Logistics,Kenya,Mombasa,11-50,2026-01-26,Sales Team
CUST01721,Smith-Ray,Professional Services,Ghana,Nakuru,1-5,2024-11-15,Instagram
CUST01722,Espinoza-Bradley,Manufacturing,Tanzania,Dar es Salaam,11-50,2025-03-15,Organic Search
CUST01723,Harris-Hughes,Logistics,Tanzania,Kisumu,201-500,2026-07-30,Google Ads
CUST01724,Murphy Inc,Retail,Rwanda,Accra,1-5,2024-07-11,Google Ads
CUST01725,Saunders-Hunter,Real Estate,Ghana,Mombasa,201-500,2025-09-24,Organic Search
CUST01726,"Gomez, Johnson and Paul",Logistics,Kenya,Kisumu,1-5,2024-05-27,Instagram
CUST01727,Strickland-Davis,Technology,Uganda,Kampala,51-200,2025-12-31,LinkedIn
CUST01728,Jones-Mendoza,Professional Services,Uganda,Dar es Salaam,11-50,2025-09-24,Facebook
CUST01729,"Munoz, Hawkins and Zamora",Professional Services,South Africa,Nakuru,51-200,2025-05-22,Sales Team
CUST01730,Welch Inc,Retail,Uganda,Accra,11-50,2025-07-30,Referral
CUST01731,Schroeder-Yoder,Logistics,Uganda,Mombasa,11-50,2026-01-27,Partner
CUST01732,"Velasquez, Sims and Jackson",Education,Tanzania,Nakuru,6-10,2024-08-28,Sales Team
CUST01733,Jones-Anderson,Hospitality,Uganda,Kigali,51-200,2025-08-15,Sales Team
CUST01734,Garcia LLC,Manufacturing,South Africa,Lagos,11-50,2025-01-02,Organic Search
CUST01735,Carr-Dunn,Manufacturing,Uganda,Nairobi,201-500,2026-05-14,Google Ads
CUST01736,"Ayers, Gomez and Gallagher",Professional Services,Tanzania,Dar es Salaam,51-200,2024-01-06,Facebook
CUST01737,Reyes-Young,Education,Kenya,Kigali,1-5,2025-11-03,Facebook
CUST01738,Gordon-Kim,Real Estate,Kenya,Lagos,11-50,2023-11-15,Sales Team
CUST01739,Hopkins-Martinez,Education,Nigeria,Lagos,11-50,2024-06-08,Partner
CUST01740,Porter-Weber,Technology,Kenya,Kampala,201-500,2026-03-12,Facebook
CUST01741,"Ashley, Franklin and Goodman",Education,Rwanda,Nakuru,201-500,2025-12-24,LinkedIn
CUST01742,Moore-Cain,Technology,South Africa,Kigali,6-10,2026-01-15,Referral
CUST01743,Rodriguez-Santos,Professional Services,Kenya,Lagos,11-50,2023-10-08,Sales Team
CUST01744,Yang Inc,Construction,Ghana,Lagos,11-50,2026-04-22,Instagram
CUST01745,Torres-Zimmerman,Professional Services,Ghana,Lagos,11-50,2024-03-02,Partner
CUST01746,Lopez Ltd,Construction,Kenya,Nairobi,201-500,2024-05-16,Referral
CUST01747,"Moore, Johnston and Castillo",Hospitality,South Africa,Kampala,51-200,2024-06-12,Google Ads
CUST01748,"Turner, Anderson and Gomez",Retail,South Africa,Dar es Salaam,11-50,2026-02-26,Partner
CUST01749,Brooks-Lopez,Professional Services,Kenya,Mombasa,51-200,2023-10-04,Referral
CUST01750,Wheeler LLC,Real Estate,Nigeria,Nairobi,51-200,2025-01-22,Partner
CUST01751,Hinton-White,Hospitality,South Africa,Johannesburg,201-500,2026-05-07,Instagram
CUST01752,Lyons LLC,Technology,Tanzania,Kampala,201-500,2025-12-23,Facebook
CUST01753,Munoz-York,Education,Ghana,Nakuru,1-5,2026-05-04,Partner
CUST01754,Robinson-Berg,Logistics,Ghana,Nakuru,11-50,2025-12-03,LinkedIn
CUST01755,Williams Ltd,Professional Services,Uganda,Kigali,51-200,2024-02-06,Google Ads
CUST01756,Huang and Sons,Professional Services,Kenya,Kigali,6-10,2025-01-06,LinkedIn
CUST01757,Day-Davis,Hospitality,Rwanda,Mombasa,11-50,2023-10-24,Sales Team
CUST01758,Berg Ltd,Real Estate,Ghana,Lagos,51-200,2024-05-01,Referral
CUST01759,"Oneill, Smith and Fuller",Real Estate,Rwanda,Kigali,51-200,2023-12-31,LinkedIn
CUST01760,"Collins, Johnson and Richardson",Education,South Africa,Kisumu,6-10,2024-01-17,Facebook
CUST01761,Williams Group,Manufacturing,Nigeria,Accra,6-10,2025-01-29,Google Ads
CUST01762,Wiggins-Baldwin,Hospitality,Rwanda,Accra,1-5,2026-02-05,Facebook
CUST01763,"Miller, Butler and Graham",Logistics,Tanzania,Mombasa,201-500,2026-01-15,Sales Team
CUST01764,Ochoa-Wheeler,Professional Services,Kenya,Dar es Salaam,201-500,2024-09-14,Referral
CUST01765,Page-Meyer,Retail,Ghana,Kisumu,1-5,2025-07-10,Partner
CUST01766,Robbins-Andrews,Healthcare,Tanzania,Kampala,11-50,2025-03-07,LinkedIn
CUST01767,"Boyd, Arroyo and Bryant",Retail,South Africa,Kisumu,6-10,2026-07-13,Sales Team
CUST01768,Jackson LLC,Retail,Tanzania,Kampala,6-10,2025-02-17,Facebook
CUST01769,Page LLC,Manufacturing,Kenya,Mombasa,201-500,2025-01-11,Partner
CUST01770,Vasquez LLC,Professional Services,South Africa,Nairobi,51-200,2023-11-13,LinkedIn
CUST01771,"Baker, Green and Snow",Real Estate,Tanzania,Johannesburg,51-200,2025-10-25,Partner
CUST01772,Hudson-Wood,Education,Rwanda,Johannesburg,6-10,2024-11-19,Facebook
CUST01773,Cook-Hardy,Logistics,Nigeria,Accra,51-200,2024-06-06,LinkedIn
CUST01774,Romero-Baker,Construction,South Africa,Dar es Salaam,1-5,2025-02-15,Sales Team
CUST01775,Fields-Kelly,Education,Uganda,Kigali,11-50,2026-04-29,Organic Search
CUST01776,"Manning, Cooper and Bradshaw",Manufacturing,Nigeria,Kampala,1-5,2024-11-07,Facebook
CUST01777,Shelton LLC,Retail,Ghana,Kampala,201-500,2024-08-26,Google Ads
CUST01778,Harris-Cooper,Logistics,Kenya,Nakuru,201-500,2026-03-04,Organic Search
CUST01779,"Alvarado, Herrera and Rivas",Real Estate,Ghana,Nakuru,51-200,2024-12-30,Organic Search
CUST01780,Brown PLC,Professional Services,Nigeria,Lagos,6-10,2025-03-02,Organic Search
CUST01781,Brady-Lewis,Healthcare,South Africa,Nakuru,6-10,2026-05-16,LinkedIn
CUST01782,Dorsey and Sons,Professional Services,South Africa,Lagos,201-500,2026-08-02,Partner
CUST01783,Montgomery-Atkinson,Education,Ghana,Nairobi,51-200,2025-03-22,Organic Search
CUST01784,Smith-King,Technology,Rwanda,Kisumu,51-200,2024-03-21,Organic Search
CUST01785,Webb-Mendez,Logistics,Tanzania,Kigali,11-50,2024-10-07,Google Ads
CUST01786,"Carter, Lin and Ayala",Professional Services,Kenya,Lagos,6-10,2026-07-06,Referral
CUST01787,"Arnold, Mitchell and Arnold",Construction,Uganda,Kampala,1-5,2023-12-24,Facebook
CUST01788,Snyder and Sons,Healthcare,Rwanda,Kisumu,1-5,2024-11-28,Partner
CUST01789,Williams PLC,Construction,Kenya,Nairobi,11-50,2026-07-20,Sales Team
CUST01790,"Patton, Hernandez and Fleming",Professional Services,Tanzania,Kisumu,51-200,2024-02-16,Partner
CUST01791,"Russo, Young and Gilbert",Healthcare,Rwanda,Mombasa,1-5,2025-05-09,Instagram
CUST01792,"Hurley, Valentine and Brown",Hospitality,South Africa,Johannesburg,201-500,2024-11-10,Instagram
CUST01793,Stokes-Sawyer,Manufacturing,Ghana,Lagos,51-200,2026-01-19,Google Ads
CUST01794,Kelly Ltd,Healthcare,Kenya,Dar es Salaam,51-200,2024-07-15,Sales Team
CUST01795,Herring-White,Professional Services,Rwanda,Nairobi,51-200,2026-07-21,Instagram
CUST01796,"Smith, Choi and Black",Retail,Tanzania,Lagos,201-500,2024-06-14,Google Ads
CUST01797,Day Inc,Hospitality,South Africa,Lagos,6-10,2025-07-06,Referral
CUST01798,"Lawson, Barton and Levine",Real Estate,Rwanda,Accra,1-5,2024-08-10,Instagram
CUST01799,"Moore, Juarez and Russell",Construction,Tanzania,Lagos,6-10,2023-10-21,Instagram
CUST01800,White Group,Logistics,Rwanda,Lagos,51-200,2024-09-20,Organic Search
CUST01801,Hunt-Moore,Retail,South Africa,Accra,201-500,2025-11-07,Referral
CUST01802,"Alvarez, Pruitt and Lambert",Construction,Kenya,Nairobi,51-200,2025-09-26,Referral
CUST01803,Perkins Group,Real Estate,Tanzania,Kigali,11-50,2023-10-12,Instagram
CUST01804,Weaver-Wilson,Real Estate,South Africa,Lagos,11-50,2024-03-13,Organic Search
CUST01805,"Barnes, Brooks and Burke",Construction,Nigeria,Lagos,201-500,2023-11-23,Google Ads
CUST01806,Miller-Reed,Healthcare,Kenya,Kigali,1-5,2026-06-08,Facebook
CUST01807,Braun and Sons,Logistics,Tanzania,Kigali,6-10,2024-12-30,Partner
CUST01808,Davis PLC,Technology,Nigeria,Kampala,51-200,2025-12-14,Referral
CUST01809,Nelson PLC,Hospitality,Nigeria,Dar es Salaam,11-50,2026-07-22,Instagram
CUST01810,Walker and Sons,Manufacturing,Ghana,Dar es Salaam,1-5,2025-07-03,Facebook
CUST01811,Kerr Group,Retail,Ghana,Accra,1-5,2024-02-23,Organic Search
CUST01812,Morris Inc,Construction,Rwanda,Lagos,51-200,2025-04-13,Sales Team
CUST01813,Franklin-Bryant,Logistics,Kenya,Mombasa,201-500,2024-01-06,Organic Search
CUST01814,Contreras-Mcclain,Manufacturing,Nigeria,Mombasa,11-50,2024-10-03,Sales Team
CUST01815,Martinez-Herring,Real Estate,Tanzania,Kigali,6-10,2026-08-09,Organic Search
CUST01816,Watson Group,Professional Services,Rwanda,Dar es Salaam,6-10,2024-10-27,LinkedIn
CUST01817,Briggs-Scott,Retail,Uganda,Nairobi,11-50,2026-08-15,Partner
CUST01818,Long LLC,Hospitality,Kenya,Johannesburg,11-50,2024-08-21,Instagram
CUST01819,Smith Inc,Hospitality,Rwanda,Dar es Salaam,1-5,2025-04-26,Referral
CUST01820,Taylor Ltd,Manufacturing,Nigeria,Johannesburg,6-10,2024-12-17,Organic Search
CUST01821,Griffith-Murphy,Hospitality,South Africa,Kigali,1-5,2026-04-10,Referral
CUST01822,Thomas LLC,Real Estate,Ghana,Accra,6-10,2026-02-08,Instagram
CUST01823,"Mckinney, Cole and Perez",Real Estate,Nigeria,Johannesburg,201-500,2025-04-23,Facebook
